UserID,Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page
1001121,No,285.0,Mobile,15295.0,16.0,3,Financial,90.0,4198,2,0.0,12,No,2,0.0,8.0
1001122,No,270.0,Mobile,30940.0,1.0,4,Financial,73.0,6815,6,0.0,13,No,1,0.0,15.0
1001123,No,217.0,Mobile,47950.0,1.0,1,Medical,87.0,4723,1,1.0,18,No,4,0.0,10.0
1001124,No,262.0,Mobile,23450.0,10.0,4,Medical,51.0,6142,3,1.0,16,No,3,0.0,10.0
1001125,No,292.0,Mobile,51170.0,1.0,3,Medical,38.0,8237,2,0.0,11,No,1,1.0,11.0
1001126,No,217.0,Mobile,34825.0,1.0,1,Financial,87.0,8853,1,0.0,19,No,4,1.0,6.0
1001127,No,375.0,Mobile,9240.0,1.0,3,Social media,59.0,19331,4,1.0,16,No,3,1.0,27.0
1001128,No,271.0,Mobile,34195.0,10.0,3,Entertainment,45.0,2073,2,0.0,16,No,4,1.0,4.0
1001129,No,270.0,Mobile,45570.0,1.0,4,Financial,80.0,5562,3,0.0,13,No,4,1.0,9.0
1001130,No,271.0,Mobile,37065.0,1.0,2,Other,75.0,19613,8,0.0,22,Yes,4,0.0,24.0
1001131,No,262.0,Mobile,26250.0,28.0,3,Financial,75.0,3407,1,0.0,17,No,4,2.0,10.0
1001132,No,255.0,Mobile,22855.0,10.0,4,Entertainment,92.0,5063,1,0.0,14,No,2,1.0,8.0
1001133,No,300.0,Mobile,4130.0,14.0,2,Financial,84.0,4639,1,0.0,15,No,3,1.0,5.0
1001134,No,322.0,Mobile,34650.0,27.0,3,Entertainment,87.0,4876,5,0.0,12,No,3,1.0,8.0
1001135,No,262.0,Mobile,47215.0,1.0,2,Financial,63.0,2690,1,0.0,18,No,4,1.0,1.0
1001136,No,345.0,Mobile,19705.0,1.0,4,Financial,56.0,17567,1,0.0,15,No,2,0.0,27.0
1001137,Yes,210.0,Mobile,11515.0,24.0,3,Medical,51.0,2408,1,1.0,17,No,3,3.0,1.0
1001138,No,165.0,Mobile,15995.0,26.0,2,Other,85.0,2814,1,1.0,14,No,2,0.0,4.0
1001139,No,375.0,Mobile,43190.0,20.0,5,Medical,41.0,11245,2,1.0,15,No,3,1.0,32.0
1001140,No,240.0,Mobile,22190.0,1.0,4,Other,35.0,3312,3,0.0,17,No,4,2.0,6.0
1001141,No,330.0,Mobile,45955.0,1.0,3,Medical,31.0,19049,0,1.0,14,No,4,1.0,23.0
1001142,No,225.0,Mobile,28076.0,1.0,3,Medical,48.0,2141,1,0.0,12,No,2,1.0,6.0
1001143,No,271.0,Mobile,28076.0,1.0,5,Medical,50.0,5769,1,1.0,14,No,1,0.0,10.0
1001144,No,271.0,Mobile,11760.0,26.0,3,Social media,52.0,4385,1,0.0,15,No,1,1.0,10.0
1001145,No,232.0,Mobile,25025.0,1.0,4,Other,54.0,5332,7,0.0,13,No,4,0.0,10.0
1001146,No,270.0,Mobile,19565.0,12.0,4,Financial,76.0,4663,9,1.0,12,No,2,2.0,7.0
1001147,No,255.0,Mobile,14910.0,10.0,4,Financial,42.0,4724,1,0.0,13,No,1,1.0,9.0
1001148,No,367.0,Mobile,25270.0,25.0,4,Financial,84.0,3211,1,0.0,14,No,4,1.0,10.0
1001149,No,292.0,Mobile,48545.0,10.0,5,Medical,76.0,5377,2,0.0,13,No,4,3.0,10.0
1001150,No,202.0,Mobile,45570.0,19.0,3,Other,67.0,4066,1,0.0,11,No,1,2.0,7.0
1001151,No,262.0,Mobile,28076.0,18.0,5,Financial,48.0,5208,1,0.0,11,No,4,0.0,16.0
1001152,No,210.0,Mobile,20300.0,27.0,3,Medical,39.0,4877,0,0.0,21,Yes,2,1.0,6.0
1001153,No,157.0,Mobile,19110.0,1.0,1,Medical,97.0,3117,1,0.0,18,No,3,0.0,3.0
1001154,Yes,271.0,Mobile,19040.0,1.0,2,Medical,75.0,1569,1,1.0,12,No,3,0.0,0.0
1001155,No,352.0,Mobile,41160.0,26.0,4,Financial,75.0,19658,3,0.0,11,No,3,1.0,27.0
1001156,No,292.0,Mobile,5950.0,1.0,2,Medical,76.0,3069,0,0.0,15,No,4,1.0,11.0
1001157,No,300.0,Mobile,30940.0,15.0,3,Financial,80.0,10435,1,0.0,13,No,4,2.0,18.0
1001158,No,262.0,Mobile,7280.0,1.0,4,Financial,52.0,4148,1,0.0,12,No,4,1.0,15.0
1001159,No,277.0,Mobile,23485.0,19.0,3,Financial,85.0,5768,3,0.0,17,No,1,3.0,9.0
1001160,No,292.0,Mobile,24885.0,1.0,3,Medical,81.0,5042,0,0.0,13,No,4,0.0,10.0
1001161,No,271.0,Mobile,28076.0,1.0,2,Other,59.0,5770,1,0.0,19,No,1,2.0,10.0
1001162,No,285.0,Mobile,13895.0,1.0,2,Medical,54.0,7756,3,1.0,19,No,4,1.0,10.0
1001163,Yes,262.0,Mobile,25795.0,10.0,3,Medical,55.0,10306,9,0.0,17,No,3,0.0,15.0
1001164,No,277.0,Mobile,51450.0,10.0,3,Medical,71.0,3936,1,0.0,11,No,1,1.0,8.0
1001165,No,300.0,Mobile,15680.0,16.0,3,Financial,84.0,7945,6,1.0,15,No,4,0.0,18.0
1001166,No,330.0,Mobile,21070.0,1.0,5,Tour and Travel,37.0,5743,4,1.0,11,No,3,0.0,14.0
1001167,No,360.0,Mobile,12775.0,1.0,5,Medical,89.0,15202,2,0.0,25,Yes,2,1.0,23.0
1001168,Yes,262.0,Mobile,26705.0,15.0,2,Medical,59.0,5440,6,1.0,14,No,4,2.0,7.0
1001169,No,180.0,Mobile,19845.0,1.0,1,Entertainment,32.0,3760,1,1.0,13,No,3,0.0,6.0
1001170,No,202.0,Mobile,17010.0,1.0,3,Medical,86.0,3517,7,0.0,17,No,1,0.0,5.0
1001171,No,202.0,Mobile,20685.0,1.0,3,Medical,87.0,2580,2,0.0,13,No,3,0.0,6.0
1001172,Yes,300.0,Mobile,28076.0,1.0,3,Financial,73.0,2166,3,1.0,14,No,2,0.0,10.0
1001173,No,217.0,Mobile,16415.0,10.0,3,Medical,42.0,5869,9,0.0,11,No,3,0.0,8.0
1001174,No,270.0,Mobile,24885.0,1.0,4,Financial,42.0,8008,4,0.0,12,No,3,2.0,9.0
1001175,No,187.0,Mobile,27020.0,1.0,1,Financial,77.0,5206,1,0.0,17,No,3,2.0,7.0
1001176,No,292.0,Mobile,17220.0,12.0,3,Medical,66.0,5295,4,0.0,21,Yes,3,0.0,7.0
1001177,No,367.0,Mobile,10535.0,22.0,4,Other,72.0,16413,3,0.0,16,No,2,2.0,27.0
1001178,No,375.0,Mobile,28455.0,17.0,5,Financial,50.0,13269,5,0.0,15,No,3,3.0,19.0
1001179,No,150.0,Mobile,39935.0,1.0,3,Medical,31.0,2783,1,0.0,19,No,1,0.0,2.0
1001180,No,255.0,Mobile,39550.0,1.0,3,Financial,66.0,5433,1,0.0,12,No,3,1.0,11.0
1001181,No,270.0,Mobile,10885.0,1.0,3,Financial,77.0,2013,2,0.0,11,No,3,0.0,15.0
1001182,No,367.0,Mobile,16275.0,1.0,1,Financial,41.0,13966,2,1.0,19,No,2,1.0,30.0
1001183,No,270.0,Mobile,31290.0,1.0,4,Medical,33.0,4374,0,0.0,15,No,3,0.0,4.0
1001184,No,270.0,Mobile,36400.0,1.0,2,Financial,79.0,6842,6,0.0,20,Yes,1,1.0,13.0
1001185,No,405.0,Mobile,20440.0,22.0,5,Medical,91.0,17426,3,0.0,25,Yes,3,1.0,36.0
1001186,No,322.0,Mobile,45185.0,15.0,2,Financial,65.0,17603,1,0.0,24,Yes,1,1.0,14.0
1001187,Yes,262.0,Mobile,30800.0,12.0,4,Other,36.0,4581,3,1.0,24,Yes,1,0.0,13.0
1001188,No,285.0,Mobile,41615.0,1.0,3,Financial,90.0,4735,7,0.0,15,No,4,2.0,19.0
1001189,No,217.0,Mobile,34685.0,1.0,3,Medical,43.0,4187,1,1.0,13,No,2,1.0,10.0
1001190,No,247.0,Mobile,13720.0,1.0,4,Medical,93.0,5505,1,0.0,14,No,3,2.0,6.0
1001191,No,240.0,Mobile,34195.0,1.0,3,Medical,45.0,5470,0,0.0,13,No,3,2.0,10.0
1001192,No,232.0,Mobile,38920.0,1.0,4,Financial,67.0,5476,1,0.0,11,No,1,2.0,10.0
1001193,No,367.0,Mobile,16240.0,16.0,3,Medical,74.0,2587,4,1.0,16,No,2,1.0,17.0
1001194,No,285.0,Mobile,5180.0,1.0,3,Medical,42.0,2440,1,0.0,22,Yes,2,0.0,4.0
1001195,No,352.0,Mobile,42875.0,1.0,4,Financial,47.0,15972,6,0.0,14,No,3,3.0,29.0
1001196,No,367.0,Mobile,28315.0,1.0,3,Financial,36.0,15379,4,0.0,14,No,1,0.0,23.0
1001197,No,307.0,Mobile,42210.0,23.0,2,Financial,80.0,7082,3,1.0,16,No,4,0.0,21.0
1001198,No,150.0,Mobile,25445.0,1.0,10,Financial,54.0,2728,1,0.0,11,No,1,0.0,2.0
1001199,No,247.0,Mobile,18550.0,16.0,3,Financial,36.0,5368,1,1.0,25,Yes,3,1.0,7.0
1001200,No,270.0,Mobile,28076.0,26.0,4,Beach,80.0,5347,6,0.0,14,No,2,2.0,10.0
1001201,No,330.0,Mobile,18480.0,1.0,3,Financial,44.0,3195,4,1.0,18,No,1,3.0,8.0
1001202,Yes,271.0,Mobile,46200.0,1.0,1,Medical,75.0,3989,1,1.0,11,No,1,0.0,5.0
1001203,No,285.0,Mobile,52325.0,1.0,2,Medical,75.0,3306,7,0.0,19,No,4,1.0,7.0
1001204,No,397.0,Mobile,28076.0,24.0,4,Medical,48.0,7005,3,0.0,15,No,3,0.0,11.0
1001205,Yes,360.0,Mobile,24780.0,1.0,2,Medical,95.0,2655,2,1.0,11,No,3,2.0,19.0
1001206,Yes,240.0,Mobile,44065.0,1.0,4,Financial,95.0,1393,1,0.0,12,No,1,0.0,1.0
1001207,No,195.0,Mobile,27510.0,1.0,3,Medical,76.0,2570,1,0.0,20,Yes,3,0.0,7.0
1001208,No,412.0,Mobile,50435.0,22.0,3,Entertainment,94.0,3537,5,0.0,12,No,4,1.0,8.0
1001209,No,255.0,Mobile,40495.0,1.0,2,Medical,57.0,3986,1,0.0,14,No,3,1.0,15.0
1001210,No,450.0,Mobile,12950.0,1.0,4,Medical,92.0,10883,3,0.0,20,Yes,3,1.0,19.0
1001211,No,247.0,Mobile,9345.0,21.0,3,Medical,79.0,2028,1,0.0,18,No,4,3.0,14.0
1001212,No,277.0,Mobile,44730.0,1.0,4,Medical,31.0,9525,1,0.0,14,No,3,2.0,6.0
1001213,No,255.0,Mobile,23730.0,19.0,3,Financial,35.0,2929,1,0.0,12,No,2,0.0,10.0
1001214,Yes,271.0,Mobile,14945.0,1.0,3,Financial,99.0,2275,1,1.0,21,Yes,2,1.0,3.0
1001215,No,330.0,Mobile,32235.0,1.0,3,Financial,96.0,7879,1,1.0,19,No,2,1.0,9.0
1001216,No,262.0,Mobile,5110.0,1.0,4,Medical,79.0,4930,0,1.0,14,No,3,0.0,6.0
1001217,No,322.0,Mobile,41265.0,1.0,3,Medical,73.0,7847,1,1.0,17,No,1,1.0,10.0
1001218,No,180.0,Mobile,20335.0,1.0,3,Medical,62.0,4401,1,0.0,16,No,4,1.0,5.0
1001219,No,307.0,Mobile,32130.0,1.0,3,Social media,35.0,9241,1,0.0,12,No,2,0.0,10.0
1001220,No,217.0,Mobile,37870.0,1.0,4,Medical,43.0,2974,9,0.0,17,No,3,1.0,9.0
1001221,No,270.0,Mobile,18550.0,1.0,4,Financial,51.0,4502,3,0.0,15,No,3,0.0,17.0
1001222,No,271.0,Mobile,43330.0,1.0,1,Financial,74.0,10748,3,0.0,23,Yes,4,1.0,25.0
1001223,Yes,180.0,Mobile,8400.0,22.0,1,Tour and Travel,58.0,1555,1,0.0,11,No,3,1.0,1.0
1001224,Yes,352.0,Mobile,38255.0,1.0,3,Financial,82.0,12936,7,0.0,11,No,3,0.0,25.0
1001225,No,195.0,Mobile,13650.0,17.0,4,Medical,62.0,2305,1,0.0,15,No,3,3.0,3.0
1001226,No,271.0,Mobile,35175.0,28.0,2,Entertainment,75.0,16704,1,0.0,11,No,3,0.0,21.0
1001227,No,240.0,Mobile,20475.0,10.0,3,Financial,75.0,3433,6,0.0,13,No,1,1.0,10.0
1001228,No,232.0,Mobile,25935.0,1.0,4,Financial,69.0,3477,1,0.0,14,No,4,1.0,6.0
1001229,No,307.0,Mobile,19320.0,1.0,3,Tour and Travel,60.0,6430,6,0.0,19,No,2,1.0,10.0
1001230,No,300.0,Mobile,12915.0,1.0,2,Financial,92.0,6516,2,1.0,16,No,2,1.0,18.0
1001231,No,180.0,Mobile,17710.0,29.0,1,Medical,91.0,3907,1,0.0,13,No,2,3.0,6.0
1001232,No,345.0,Mobile,25095.0,13.0,4,Financial,34.0,5562,6,0.0,14,No,4,0.0,19.0
1001233,No,262.0,Mobile,47950.0,27.0,4,Financial,49.0,6883,2,0.0,16,No,2,1.0,17.0
1001234,No,225.0,Mobile,27755.0,16.0,1,Financial,33.0,2862,1,0.0,12,No,2,1.0,10.0
1001235,No,352.0,Mobile,19005.0,1.0,4,Social media,87.0,4978,7,0.0,11,No,4,1.0,4.0
1001236,No,345.0,Mobile,44695.0,1.0,3,Financial,74.0,10368,4,1.0,12,No,2,1.0,13.0
1001237,Yes,270.0,Mobile,50960.0,13.0,5,Social media,96.0,6134,5,1.0,13,No,2,3.0,16.0
1001238,Yes,240.0,Mobile,33740.0,1.0,2,Financial,34.0,6735,6,0.0,15,No,2,0.0,10.0
1001239,No,271.0,Mobile,28076.0,1.0,1,Medical,51.0,3295,1,0.0,13,No,3,0.0,3.0
1001240,No,232.0,Mobile,5705.0,24.0,1,Entertainment,3.0,5238,2,0.0,20,Yes,4,0.0,9.0
1001241,No,292.0,Mobile,27720.0,1.0,3,Financial,77.0,6472,1,1.0,15,No,4,1.0,9.0
1001242,No,240.0,Mobile,12985.0,19.0,3,Financial,80.0,9610,3,0.0,13,No,3,1.0,10.0
1001243,No,300.0,Mobile,21385.0,1.0,4,Medical,88.0,19833,1,0.0,14,No,2,0.0,21.0
1001244,No,271.0,Mobile,6160.0,1.0,3,Financial,56.0,9756,4,0.0,21,Yes,3,2.0,9.0
1001245,No,225.0,Mobile,45920.0,1.0,4,Entertainment,78.0,4968,0,0.0,16,No,4,0.0,10.0
1001246,No,180.0,Mobile,31395.0,10.0,3,Medical,59.0,2145,0,0.0,14,No,4,1.0,3.0
1001247,Yes,225.0,Mobile,21000.0,1.0,3,Tour and Travel,66.0,2180,6,0.0,11,No,3,1.0,6.0
1001248,No,232.0,Mobile,35105.0,1.0,3,Entertainment,51.0,8346,1,0.0,19,No,3,1.0,6.0
1001249,No,202.0,Mobile,36890.0,1.0,3,Medical,67.0,3445,1,0.0,11,No,3,0.0,6.0
1001250,Yes,217.0,Mobile,14980.0,1.0,3,Social media,52.0,2760,1,0.0,13,No,3,0.0,2.0
1001251,No,217.0,Mobile,16135.0,1.0,3,Financial,70.0,6294,8,1.0,12,No,4,0.0,10.0
1001252,No,225.0,Mobile,34265.0,15.0,2,Social media,94.0,7140,2,0.0,11,No,1,1.0,12.0
1001253,No,255.0,Mobile,6335.0,1.0,4,Medical,97.0,2932,0,1.0,14,No,1,3.0,6.0
1001254,No,247.0,Mobile,44905.0,1.0,3,Social media,62.0,5147,8,0.0,15,No,4,0.0,13.0
1001255,No,367.0,Mobile,45955.0,11.0,4,Social media,80.0,4507,3,0.0,12,No,3,0.0,8.0
1001256,Yes,247.0,Mobile,28076.0,16.0,3,Financial,74.0,8564,2,1.0,20,Yes,3,0.0,11.0
1001257,No,285.0,Mobile,20790.0,1.0,2,Medical,75.0,2468,4,0.0,14,No,2,1.0,9.0
1001258,Yes,232.0,Mobile,37765.0,16.0,4,Social media,70.0,8161,2,0.0,13,No,1,3.0,10.0
1001259,No,217.0,Mobile,20650.0,1.0,3,Entertainment,91.0,2109,1,0.0,13,No,3,1.0,1.0
1001260,No,225.0,Mobile,10675.0,16.0,3,Financial,58.0,5294,3,0.0,16,No,3,1.0,10.0
1001261,No,240.0,Mobile,33355.0,1.0,4,Entertainment,65.0,2718,2,0.0,14,No,2,0.0,12.0
1001262,No,285.0,Mobile,29155.0,18.0,3,Medical,60.0,5811,3,1.0,16,No,3,1.0,15.0
1001263,Yes,322.0,Mobile,28245.0,17.0,3,Entertainment,38.0,2437,9,1.0,16,No,4,1.0,6.0
1001264,No,271.0,Mobile,29925.0,12.0,3,Medical,57.0,2766,8,0.0,22,Yes,2,3.0,7.0
1001265,No,412.0,Mobile,16730.0,1.0,3,Medical,60.0,19038,8,0.0,12,No,2,3.0,34.0
1001266,No,247.0,Mobile,27125.0,1.0,3,Entertainment,90.0,3055,5,0.0,15,No,4,2.0,11.0
1001267,No,307.0,Mobile,19180.0,1.0,4,Financial,94.0,2289,1,0.0,20,Yes,2,2.0,5.0
1001268,No,255.0,Mobile,48125.0,10.0,3,Financial,87.0,4001,1,1.0,14,No,3,1.0,15.0
1001269,No,397.0,Mobile,23135.0,1.0,4,Medical,60.0,12965,4,1.0,20,Yes,4,3.0,27.0
1001270,No,322.0,Mobile,8540.0,1.0,3,Financial,97.0,3539,0,0.0,13,No,2,0.0,10.0
1001271,No,255.0,Mobile,17885.0,1.0,2,Financial,32.0,6029,5,0.0,12,No,1,0.0,6.0
1001272,Yes,157.0,Mobile,11795.0,1.0,1,Social media,31.0,2679,1,0.0,13,No,2,0.0,1.0
1001273,No,285.0,Mobile,40355.0,1.0,2,Other,40.0,3702,1,0.0,11,No,2,1.0,5.0
1001274,Yes,165.0,Mobile,45290.0,1.0,1,Medical,75.0,2398,1,1.0,17,No,3,0.0,1.0
1001275,No,232.0,Mobile,6860.0,29.0,4,Social media,75.0,5468,1,0.0,14,No,1,2.0,13.0
1001276,No,382.0,Mobile,32970.0,1.0,3,Entertainment,53.0,13116,2,0.0,11,No,4,0.0,15.0
1001277,No,277.0,Mobile,20615.0,1.0,2,Social media,46.0,4189,1,0.0,14,No,1,2.0,5.0
1001278,No,345.0,Mobile,25690.0,1.0,4,Medical,46.0,19328,7,1.0,17,No,3,1.0,24.0
1001279,No,270.0,Mobile,48405.0,10.0,3,Financial,90.0,8321,7,1.0,13,No,4,1.0,15.0
1001280,Yes,330.0,Mobile,15015.0,1.0,2,Medical,99.0,2342,1,1.0,12,No,3,3.0,6.0
1001281,No,277.0,Mobile,43365.0,1.0,2,Other,89.0,4071,2,0.0,13,No,3,0.0,19.0
1001282,Yes,262.0,Mobile,10605.0,27.0,3,Financial,84.0,5813,1,1.0,18,No,4,0.0,10.0
1001283,No,247.0,Mobile,30345.0,1.0,4,Financial,90.0,3143,6,0.0,19,No,2,1.0,14.0
1001284,No,210.0,Mobile,41335.0,1.0,3,Financial,82.0,2044,1,0.0,11,No,3,1.0,5.0
1001285,No,292.0,Mobile,43855.0,10.0,1,Medical,65.0,13464,7,0.0,21,Yes,3,0.0,9.0
1001286,No,345.0,Mobile,29715.0,26.0,2,Financial,98.0,7991,8,0.0,15,No,3,0.0,6.0
1001287,No,300.0,Mobile,21560.0,1.0,2,Financial,99.0,3377,4,0.0,17,No,4,1.0,7.0
1001288,No,271.0,Mobile,39480.0,13.0,3,Medical,95.0,5538,5,0.0,18,No,3,2.0,10.0
1001289,No,262.0,Mobile,41300.0,1.0,2,Medical,90.0,5762,2,0.0,14,No,3,1.0,15.0
1001290,No,285.0,Mobile,28076.0,4.0,3,Tour and Travel,100.0,2592,5,0.0,13,No,4,3.0,13.0
1001291,Yes,255.0,Mobile,8190.0,4.0,4,Financial,93.0,5346,4,0.0,17,No,3,1.0,11.0
1001292,Yes,277.0,Mobile,12950.0,10.0,4,Medical,58.0,4213,1,0.0,15,No,2,0.0,10.0
1001293,No,292.0,Mobile,26810.0,20.0,3,Financial,83.0,4127,2,0.0,18,No,4,1.0,7.0
1001294,No,322.0,Mobile,12005.0,1.0,3,Financial,52.0,2438,4,0.0,13,No,3,0.0,7.0
1001295,No,307.0,Mobile,15645.0,1.0,3,Financial,85.0,6870,3,0.0,12,No,1,0.0,11.0
1001296,No,307.0,Mobile,27860.0,1.0,1,Social media,81.0,10447,0,1.0,13,No,4,1.0,23.0
1001297,No,225.0,Mobile,38220.0,4.0,3,Medical,64.0,9667,9,0.0,14,No,2,0.0,9.0
1001298,Yes,195.0,Mobile,32200.0,20.0,2,Medical,75.0,2148,0,1.0,11,No,3,0.0,6.0
1001299,Yes,345.0,Mobile,9135.0,21.0,2,Medical,75.0,8926,4,0.0,22,Yes,4,1.0,13.0
1001300,No,300.0,Mobile,41790.0,1.0,3,Financial,52.0,6513,4,0.0,17,No,4,1.0,12.0
1001301,No,255.0,Mobile,28076.0,1.0,2,Entertainment,92.0,6799,1,0.0,21,Yes,3,2.0,10.0
1001302,No,435.0,Mobile,28076.0,1.0,3,Medical,52.0,16291,4,0.0,22,Yes,4,1.0,37.0
1001303,No,262.0,Mobile,6475.0,23.0,4,Medical,91.0,2705,0,0.0,16,No,2,1.0,6.0
1001304,No,352.0,Mobile,35035.0,1.0,3,Financial,92.0,10333,8,1.0,12,No,3,1.0,28.0
1001305,No,300.0,Mobile,26250.0,12.0,3,Financial,47.0,4448,2,0.0,12,No,2,1.0,15.0
1001306,No,405.0,Mobile,15085.0,1.0,4,Medical,68.0,6854,4,0.0,15,No,2,1.0,14.0
1001307,No,232.0,Mobile,39375.0,1.0,4,Social media,68.0,9637,2,0.0,14,No,4,2.0,9.0
1001308,No,210.0,Mobile,42595.0,1.0,3,Medical,67.0,3591,1,0.0,25,Yes,3,1.0,3.0
1001309,No,285.0,Mobile,25305.0,1.0,4,Social media,77.0,5405,2,1.0,20,Yes,1,2.0,20.0
1001310,No,195.0,Mobile,20020.0,10.0,3,Medical,46.0,4684,1,0.0,13,No,1,0.0,5.0
1001311,No,435.0,Mobile,42560.0,15.0,4,Financial,87.0,15787,2,1.0,14,No,2,0.0,23.0
1001312,No,271.0,Mobile,50085.0,14.0,3,Medical,33.0,1514,1,0.0,16,No,3,0.0,0.0
1001313,Yes,232.0,Mobile,28076.0,18.0,5,Tour and Travel,89.0,2956,0,0.0,17,No,3,0.0,2.0
1001314,Yes,217.0,Mobile,12250.0,13.0,3,Tour and Travel,56.0,2335,4,1.0,15,No,4,3.0,4.0
1001315,No,271.0,Mobile,20615.0,1.0,4,Financial,67.0,5154,4,0.0,22,Yes,2,2.0,10.0
1001316,No,270.0,Mobile,15050.0,1.0,4,Other,73.0,6962,4,1.0,22,Yes,4,1.0,15.0
1001317,No,322.0,Mobile,49770.0,1.0,4,Financial,92.0,5675,1,0.0,20,Yes,3,1.0,7.0
1001318,No,202.0,Mobile,45395.0,1.0,2,Financial,53.0,2379,0,1.0,14,No,3,0.0,6.0
1001319,No,217.0,Mobile,20090.0,20.0,1,Medical,40.0,3812,1,0.0,13,No,2,0.0,11.0
1001320,No,240.0,Mobile,46130.0,10.0,4,Social media,79.0,4648,8,0.0,13,No,3,0.0,4.0
1001321,No,271.0,Mobile,12425.0,4.0,4,Entertainment,38.0,2936,3,0.0,22,Yes,2,2.0,10.0
1001322,No,352.0,Mobile,7245.0,4.0,4,Financial,75.0,2105,4,0.0,12,No,3,0.0,7.0
1001323,No,345.0,Mobile,24710.0,4.0,2,Financial,75.0,8578,3,0.0,14,No,3,1.0,12.0
1001324,No,210.0,Mobile,9800.0,4.0,2,Financial,43.0,2706,1,0.0,15,No,2,1.0,3.0
1001325,No,217.0,Mobile,25410.0,4.0,1,Financial,93.0,6384,8,0.0,17,No,4,2.0,11.0
1001326,No,271.0,Mobile,39970.0,4.0,3,Financial,81.0,3968,4,0.0,13,No,4,0.0,8.0
1001327,Yes,240.0,Mobile,14490.0,1.0,4,Social media,82.0,9907,7,1.0,12,No,3,0.0,7.0
1001328,No,345.0,Mobile,46165.0,1.0,3,Entertainment,45.0,13225,2,0.0,12,No,4,1.0,25.0
1001329,No,202.0,Mobile,25480.0,23.0,1,Medical,36.0,3540,1,0.0,21,Yes,4,1.0,9.0
1001330,No,217.0,Mobile,12320.0,1.0,1,Medical,87.0,2804,1,0.0,11,No,4,0.0,1.0
1001331,No,322.0,Mobile,28805.0,1.0,3,Medical,81.0,19392,7,0.0,13,No,4,0.0,21.0
1001332,No,360.0,Mobile,42840.0,10.0,3,Financial,91.0,19665,4,0.0,12,No,4,0.0,29.0
1001333,Yes,217.0,Mobile,16065.0,24.0,2,Financial,73.0,2439,1,1.0,24,Yes,2,0.0,1.0
1001334,Yes,345.0,Mobile,43890.0,10.0,3,Financial,64.0,7314,5,0.0,21,Yes,3,3.0,14.0
1001335,No,202.0,Mobile,39585.0,15.0,3,Financial,77.0,4774,0,0.0,19,No,4,1.0,8.0
1001336,No,292.0,Mobile,29225.0,19.0,4,Other,41.0,3902,8,0.0,14,No,2,3.0,7.0
1001337,No,412.0,Mobile,29260.0,1.0,4,Entertainment,98.0,2662,8,0.0,20,Yes,2,1.0,19.0
1001338,No,210.0,Mobile,41020.0,1.0,3,Medical,78.0,2856,1,0.0,19,No,4,1.0,1.0
1001339,Yes,225.0,Mobile,33075.0,1.0,3,Medical,89.0,1081,1,0.0,13,No,3,0.0,1.0
1001340,Yes,165.0,Mobile,13685.0,1.0,1,Financial,75.0,2472,1,1.0,23,Yes,1,0.0,1.0
1001341,No,270.0,Mobile,44310.0,10.0,4,Entertainment,63.0,5673,1,1.0,13,No,1,1.0,10.0
1001342,No,232.0,Mobile,10885.0,20.0,3,Financial,89.0,4197,1,0.0,11,No,1,1.0,10.0
1001343,No,255.0,Mobile,51800.0,1.0,3,Financial,64.0,9713,2,1.0,13,No,4,3.0,9.0
1001344,No,217.0,Mobile,20720.0,1.0,3,Beach,59.0,2062,3,0.0,14,No,2,0.0,11.0
1001345,No,277.0,Mobile,27405.0,1.0,4,Medical,78.0,4284,5,0.0,22,Yes,3,1.0,16.0
1001346,No,262.0,Mobile,7665.0,16.0,2,Game,44.0,4788,0,1.0,11,No,4,0.0,4.0
1001347,No,271.0,Mobile,19460.0,25.0,2,Financial,93.0,5906,0,0.0,13,No,4,2.0,10.0
1001348,No,270.0,Mobile,42455.0,1.0,1,Tour and Travel,94.0,3886,1,0.0,21,Yes,4,0.0,10.0
1001349,No,300.0,Mobile,39795.0,1.0,4,Financial,98.0,16823,2,0.0,11,No,1,1.0,22.0
1001350,No,195.0,Mobile,16870.0,1.0,2,Financial,90.0,2933,1,1.0,13,No,3,1.0,1.0
1001351,No,202.0,Mobile,17885.0,1.0,2,Medical,89.0,6500,0,0.0,14,No,2,0.0,9.0
1001352,No,360.0,Mobile,4095.0,22.0,3,Medical,58.0,17174,3,0.0,11,No,2,1.0,24.0
1001353,No,330.0,Mobile,5950.0,1.0,4,Financial,78.0,5033,2,0.0,15,No,4,1.0,10.0
1001354,Yes,255.0,Mobile,33845.0,16.0,4,Entertainment,85.0,2307,1,1.0,23,Yes,2,1.0,5.0
1001355,Yes,271.0,Mobile,40670.0,24.0,2,Financial,97.0,2587,1,0.0,16,No,4,0.0,5.0
1001356,No,270.0,Mobile,11725.0,17.0,2,Social media,33.0,5507,2,0.0,16,No,3,2.0,12.0
1001357,No,307.0,Mobile,11795.0,1.0,3,Social media,54.0,4393,5,0.0,21,Yes,3,1.0,14.0
1001358,No,271.0,Mobile,48860.0,1.0,3,Medical,83.0,13348,9,0.0,13,No,2,1.0,18.0
